evaluations raw_y
1 282650.8336667024
4 203731.6707204293
5 162323.0416441069
56 38351.7649990020
98 5275.6776452797
126 4741.7771884888
134 1274.5628571322
141 180.1289093740
300 1839129.7544311467
evaluations raw_y
1 282650.8336667024
4 203731.6707204293
5 162323.0416441069
56 38351.7649990020
98 5275.6776452797
126 4741.7771884888
134 1274.5628571322
141 180.1289093740
300 1839129.7544311467
evaluations raw_y
1 282650.8336667024
4 203731.6707204293
5 162323.0416441069
56 38351.7649990020
98 5275.6776452797
126 4741.7771884888
134 1274.5628571322
141 180.1289093740
300 1839129.7544311467
evaluations raw_y
1 282650.8336667024
4 203731.6707204293
5 162323.0416441069
56 38351.7649990020
98 5275.6776452797
126 4741.7771884888
134 1274.5628571322
141 180.1289093740
300 1839129.7544311467
evaluations raw_y
1 282650.8336667024
4 203731.6707204293
5 162323.0416441069
56 38351.7649990020
98 5275.6776452797
126 4741.7771884888
134 1274.5628571322
141 180.1289093740
300 1839129.7544311467
evaluations raw_y
1 3285275.7677322617
3 179923.1755252673
19 110720.2218982953
54 3615.9891583591
86 1208.1364151346
118 321.5951319038
149 186.8697445957
283 81.2995555649
300 14494107.5984082855
evaluations raw_y
1 3285275.7677322617
3 179923.1755252673
19 110720.2218982953
54 3615.9891583591
86 1208.1364151346
118 321.5951319038
149 186.8697445957
283 81.2995555649
300 14494107.5984082855
evaluations raw_y
1 3285275.7677322617
3 179923.1755252673
19 110720.2218982953
54 3615.9891583591
86 1208.1364151346
118 321.5951319038
149 186.8697445957
283 81.2995555649
300 14494107.5984082855
evaluations raw_y
1 3285275.7677322617
3 179923.1755252673
19 110720.2218982953
54 3615.9891583591
86 1208.1364151346
118 321.5951319038
149 186.8697445957
283 81.2995555649
300 14494107.5984082855
evaluations raw_y
1 3285275.7677322617
3 179923.1755252673
19 110720.2218982953
54 3615.9891583591
86 1208.1364151346
118 321.5951319038
149 186.8697445957
283 81.2995555649
300 14494107.5984082855
evaluations raw_y
1 9634421.2471736688
2 89515.5209573288
10 2289.7711321412
26 1721.1193442788
98 262.7763385319
132 93.6276095465
300 24565289.9921136759
evaluations raw_y
1 9634421.2471736688
2 89515.5209573288
10 2289.7711321412
26 1721.1193442788
98 262.7763385319
132 93.6276095465
300 24565289.9921136759
evaluations raw_y
1 9634421.2471736688
2 89515.5209573288
10 2289.7711321412
26 1721.1193442788
98 262.7763385319
132 93.6276095465
300 24565289.9921136759
evaluations raw_y
1 9634421.2471736688
2 89515.5209573288
10 2289.7711321412
26 1721.1193442788
98 262.7763385319
132 93.6276095465
300 24565289.9921136759
evaluations raw_y
1 9634421.2471736688
2 89515.5209573288
10 2289.7711321412
26 1721.1193442788
98 262.7763385319
132 93.6276095465
300 24565289.9921136759
evaluations raw_y
1 2019062.7278989523
4 108249.5815692929
32 49602.3144130984
48 1494.6525000060
219 188.0189353178
231 166.7621855444
251 139.7918278314
254 137.0131090432
300 18865940.5925362743
evaluations raw_y
1 2019062.7278989523
4 108249.5815692929
32 49602.3144130984
48 1494.6525000060
219 188.0189353178
231 166.7621855444
251 139.7918278314
254 137.0131090432
300 18865940.5925362743
evaluations raw_y
1 2019062.7278989523
4 108249.5815692929
32 49602.3144130984
48 1494.6525000060
219 188.0189353178
231 166.7621855444
251 139.7918278314
254 137.0131090432
300 18865940.5925362743
evaluations raw_y
1 2019062.7278989523
4 108249.5815692929
32 49602.3144130984
48 1494.6525000060
219 188.0189353178
231 166.7621855444
251 139.7918278314
254 137.0131090432
300 18865940.5925362743
evaluations raw_y
1 2019062.7278989523
4 108249.5815692929
32 49602.3144130984
48 1494.6525000060
219 188.0189353178
231 166.7621855444
251 139.7918278314
254 137.0131090432
300 18865940.5925362743
evaluations raw_y
1 9742561.7758221142
2 408.8146936673
77 154.9647422334
300 3591725.8691946948
evaluations raw_y
1 9742561.7758221142
2 408.8146936673
77 154.9647422334
300 3591725.8691946948
evaluations raw_y
1 9742561.7758221142
2 408.8146936673
77 154.9647422334
300 3591725.8691946948
evaluations raw_y
1 9742561.7758221142
2 408.8146936673
77 154.9647422334
300 3591725.8691946948
evaluations raw_y
1 9742561.7758221142
2 408.8146936673
77 154.9647422334
300 3591725.8691946948
evaluations raw_y
1 2702975.3513204856
4 402696.0982657447
18 126367.8540307585
98 14665.6602868237
106 3895.6721996899
146 1891.8056043327
179 94.1772090136
263 82.5423803585
300 65695089.0623006448
evaluations raw_y
1 2702975.3513204856
4 402696.0982657447
18 126367.8540307585
98 14665.6602868237
106 3895.6721996899
146 1891.8056043327
179 94.1772090136
263 82.5423803585
300 65695089.0623006448
evaluations raw_y
1 2702975.3513204856
4 402696.0982657447
18 126367.8540307585
98 14665.6602868237
106 3895.6721996899
146 1891.8056043327
179 94.1772090136
263 82.5423803585
300 65695089.0623006448
evaluations raw_y
1 2702975.3513204856
4 402696.0982657447
18 126367.8540307585
98 14665.6602868237
106 3895.6721996899
146 1891.8056043327
179 94.1772090136
263 82.5423803585
300 65695089.0623006448
evaluations raw_y
1 2702975.3513204856
4 402696.0982657447
18 126367.8540307585
98 14665.6602868237
106 3895.6721996899
146 1891.8056043327
179 94.1772090136
263 82.5423803585
300 65695089.0623006448
evaluations raw_y
1 34463809.6643380374
2 7395235.5827545514
3 4019665.2362569286
7 575662.8727791061
8 32381.8240305009
10 4067.1556494818
20 3306.8260620769
35 1743.7449509100
131 175.3869144204
213 145.6037924086
300 5832744.6271308344
evaluations raw_y
1 34463809.6643380374
2 7395235.5827545514
3 4019665.2362569286
7 575662.8727791061
8 32381.8240305009
10 4067.1556494818
20 3306.8260620769
35 1743.7449509100
131 175.3869144204
213 145.6037924086
300 5832744.6271308344
evaluations raw_y
1 34463809.6643380374
2 7395235.5827545514
3 4019665.2362569286
7 575662.8727791061
8 32381.8240305009
10 4067.1556494818
20 3306.8260620769
35 1743.7449509100
131 175.3869144204
213 145.6037924086
300 5832744.6271308344
evaluations raw_y
1 34463809.6643380374
2 7395235.5827545514
3 4019665.2362569286
7 575662.8727791061
8 32381.8240305009
10 4067.1556494818
20 3306.8260620769
35 1743.7449509100
131 175.3869144204
213 145.6037924086
300 5832744.6271308344
evaluations raw_y
1 34463809.6643380374
2 7395235.5827545514
3 4019665.2362569286
7 575662.8727791061
8 32381.8240305009
10 4067.1556494818
20 3306.8260620769
35 1743.7449509100
131 175.3869144204
213 145.6037924086
300 5832744.6271308344
evaluations raw_y
1 1411102.6352274984
17 365970.0594336040
35 125035.8483433813
53 109439.0324482911
102 6204.3218155498
139 1059.2344813383
186 190.5842571427
300 70894700.8411148041
evaluations raw_y
1 1411102.6352274984
17 365970.0594336040
35 125035.8483433813
53 109439.0324482911
102 6204.3218155498
139 1059.2344813383
186 190.5842571427
300 70894700.8411148041
evaluations raw_y
1 1411102.6352274984
17 365970.0594336040
35 125035.8483433813
53 109439.0324482911
102 6204.3218155498
139 1059.2344813383
186 190.5842571427
300 70894700.8411148041
evaluations raw_y
1 1411102.6352274984
17 365970.0594336040
35 125035.8483433813
53 109439.0324482911
102 6204.3218155498
139 1059.2344813383
186 190.5842571427
300 70894700.8411148041
evaluations raw_y
1 1411102.6352274984
17 365970.0594336040
35 125035.8483433813
53 109439.0324482911
102 6204.3218155498
139 1059.2344813383
186 190.5842571427
300 70894700.8411148041
evaluations raw_y
1 40391063.7480712235
2 407124.5652330922
5 241375.7033999546
24 32020.8353231840
77 21598.4274447209
80 6485.1812964068
148 4410.2878823822
184 318.6329176145
261 222.1320685368
300 3929030.0611831588
evaluations raw_y
1 40391063.7480712235
2 407124.5652330922
5 241375.7033999546
24 32020.8353231840
77 21598.4274447209
80 6485.1812964068
148 4410.2878823822
184 318.6329176145
261 222.1320685368
300 3929030.0611831588
evaluations raw_y
1 40391063.7480712235
2 407124.5652330922
5 241375.7033999546
24 32020.8353231840
77 21598.4274447209
80 6485.1812964068
148 4410.2878823822
184 318.6329176145
261 222.1320685368
300 3929030.0611831588
evaluations raw_y
1 40391063.7480712235
2 407124.5652330922
5 241375.7033999546
24 32020.8353231840
77 21598.4274447209
80 6485.1812964068
148 4410.2878823822
184 318.6329176145
261 222.1320685368
300 3929030.0611831588
evaluations raw_y
1 40391063.7480712235
2 407124.5652330922
5 241375.7033999546
24 32020.8353231840
77 21598.4274447209
80 6485.1812964068
148 4410.2878823822
184 318.6329176145
261 222.1320685368
300 3929030.0611831588
evaluations raw_y
1 4259006.9405685300
2 480578.1603552554
3 424020.3633456485
7 31693.6607632152
21 22648.8224539062
61 584.5246949519
158 92.5297721577
186 86.7933850988
237 86.0666895608
300 8773837.2862549536
evaluations raw_y
1 4259006.9405685300
2 480578.1603552554
3 424020.3633456485
7 31693.6607632152
21 22648.8224539062
61 584.5246949519
158 92.5297721577
186 86.7933850988
237 86.0666895608
300 8773837.2862549536
evaluations raw_y
1 4259006.9405685300
2 480578.1603552554
3 424020.3633456485
7 31693.6607632152
21 22648.8224539062
61 584.5246949519
158 92.5297721577
186 86.7933850988
237 86.0666895608
300 8773837.2862549536
evaluations raw_y
1 4259006.9405685300
2 480578.1603552554
3 424020.3633456485
7 31693.6607632152
21 22648.8224539062
61 584.5246949519
158 92.5297721577
186 86.7933850988
237 86.0666895608
300 8773837.2862549536
evaluations raw_y
1 4259006.9405685300
2 480578.1603552554
3 424020.3633456485
7 31693.6607632152
21 22648.8224539062
61 584.5246949519
158 92.5297721577
186 86.7933850988
237 86.0666895608
300 8773837.2862549536
evaluations raw_y
1 15036483.5615353603
2 1921684.5590953645
6 878737.2373013298
7 87757.1206625644
18 56265.1416472586
21 24222.6769963778
123 21538.5304067041
132 377.3190066040
182 220.1585827116
194 192.0247486096
248 169.4492581814
281 134.5047003178
300 10560396.5339968614
evaluations raw_y
1 15036483.5615353603
2 1921684.5590953645
6 878737.2373013298
7 87757.1206625644
18 56265.1416472586
21 24222.6769963778
123 21538.5304067041
132 377.3190066040
182 220.1585827116
194 192.0247486096
248 169.4492581814
281 134.5047003178
300 10560396.5339968614
evaluations raw_y
1 15036483.5615353603
2 1921684.5590953645
6 878737.2373013298
7 87757.1206625644
18 56265.1416472586
21 24222.6769963778
123 21538.5304067041
132 377.3190066040
182 220.1585827116
194 192.0247486096
248 169.4492581814
281 134.5047003178
300 10560396.5339968614
evaluations raw_y
1 15036483.5615353603
2 1921684.5590953645
6 878737.2373013298
7 87757.1206625644
18 56265.1416472586
21 24222.6769963778
123 21538.5304067041
132 377.3190066040
182 220.1585827116
194 192.0247486096
248 169.4492581814
281 134.5047003178
300 10560396.5339968614
evaluations raw_y
1 15036483.5615353603
2 1921684.5590953645
6 878737.2373013298
7 87757.1206625644
18 56265.1416472586
21 24222.6769963778
123 21538.5304067041
132 377.3190066040
182 220.1585827116
194 192.0247486096
248 169.4492581814
281 134.5047003178
300 10560396.5339968614
evaluations raw_y
1 617275.1748388241
6 354430.8494080675
31 134786.0546397459
35 26929.7467806377
73 1013.0225306632
144 368.1066372407
162 135.4303975670
228 122.7995450947
293 121.4062432452
300 1009311.0662855475
evaluations raw_y
1 617275.1748388241
6 354430.8494080675
31 134786.0546397459
35 26929.7467806377
73 1013.0225306632
144 368.1066372407
162 135.4303975670
228 122.7995450947
293 121.4062432452
300 1009311.0662855475
evaluations raw_y
1 617275.1748388241
6 354430.8494080675
31 134786.0546397459
35 26929.7467806377
73 1013.0225306632
144 368.1066372407
162 135.4303975670
228 122.7995450947
293 121.4062432452
300 1009311.0662855475
evaluations raw_y
1 617275.1748388241
6 354430.8494080675
31 134786.0546397459
35 26929.7467806377
73 1013.0225306632
144 368.1066372407
162 135.4303975670
228 122.7995450947
293 121.4062432452
300 1009311.0662855475
evaluations raw_y
1 617275.1748388241
6 354430.8494080675
31 134786.0546397459
35 26929.7467806377
73 1013.0225306632
144 368.1066372407
162 135.4303975670
228 122.7995450947
293 121.4062432452
300 1009311.0662855475
evaluations raw_y
1 6134582.3427766906
3 2191631.1587536219
7 262806.4994775641
25 1329.7576820844
152 438.8056151958
199 202.3058287155
200 141.9134457944
300 8030441.4002629602
evaluations raw_y
1 6134582.3427766906
3 2191631.1587536219
7 262806.4994775641
25 1329.7576820844
152 438.8056151958
199 202.3058287155
200 141.9134457944
300 8030441.4002629602
evaluations raw_y
1 6134582.3427766906
3 2191631.1587536219
7 262806.4994775641
25 1329.7576820844
152 438.8056151958
199 202.3058287155
200 141.9134457944
300 8030441.4002629602
evaluations raw_y
1 6134582.3427766906
3 2191631.1587536219
7 262806.4994775641
25 1329.7576820844
152 438.8056151958
199 202.3058287155
200 141.9134457944
300 8030441.4002629602
evaluations raw_y
1 6134582.3427766906
3 2191631.1587536219
7 262806.4994775641
25 1329.7576820844
152 438.8056151958
199 202.3058287155
200 141.9134457944
300 8030441.4002629602
evaluations raw_y
1 5388857.9265864035
2 137122.6115941951
18 4260.1383115517
114 100.5235520255
193 99.1275757058
300 8560676.4607094880
evaluations raw_y
1 5388857.9265864035
2 137122.6115941951
18 4260.1383115517
114 100.5235520255
193 99.1275757058
300 8560676.4607094880
evaluations raw_y
1 5388857.9265864035
2 137122.6115941951
18 4260.1383115517
114 100.5235520255
193 99.1275757058
300 8560676.4607094880
